Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,employment_status,collector_type_source,What is your favorite song? Please enter (1) the song name and (2) the corresponding artist name. Please use correct spelling.,,What is the primary feeling that your favorite song creates within you? Please enter only one feeling and use correct spelling.,Gender,Age,Major US Region,Device,Household Income
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,f141ce3d906e82fea958c3354d,employed_full_time,smc,Arlington,Trace Adkins,Make me happy ,male,45_to_60,south_atlantic,android_mobile,0_to_9999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,75f2a0f9b2e03072a8b1641d3c,employed_full_time,smc,Don't ,Know,Noise,male,45_to_60,new_england,android_mobile,25000_to_49999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,399d378ce1635010b03de2d7e5,employed_full_time,smc,Kashmir,Led Zeppelin,It has always motivated me to be my best.,male,45_to_60,east_north_central,pc_windows,125000_to_149999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,12e8dda9ed7b9d0352203096ad,employed_full_time,smc,Mr krinkle,Primus,Excitement,male,45_to_60,east_north_central,android_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,e0dad0f398fc98b49fbb96e362,employed_full_time,smc,J,Check ,Live,male,45_to_60,south_atlantic,android_mobile,0_to_9999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,896bd538b4c98a92a1517962c5,employed_full_time,smc,Michael Jackson ,Beat it,Free spirit,male,45_to_60,south_atlantic,android_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:37,,,,,852e56439cf34d071125592cc8,employed_full_time,smc,This Hard Land,Bruce Springsteen youth,"Youth, work, family business, togetherness ",male,45_to_60,middle_atlantic,ios_mobile,200000_and_up
1.15E+11,439912229,6/1/2026 17:34,6/1/2026 17:37,,,,,3d4036ec937841b75a46bdca5f,employed_full_time,smc,Something about you,Level 42,Joy,male,45_to_60,west_north_central,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:37,,,,,c3150ee8596b2c68545cedac3b,employed_full_time,smc,Wonderwall,Oasis,Youth,male,45_to_60,middle_atlantic,ios_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,ad833a977676c7602a7e5a8b2a,employed_full_time,smc,Comfortably Numb,Pink Floyd ,Relaxation ,male,45_to_60,middle_atlantic,android_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:36,,,,,e70c1f1bf40c1fc047c571f1cb,employed_full_time,smc,Turn the lights back on,Billy joel,Makes me hopeful,male,45_to_60,middle_atlantic,ios_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:36,6/1/2026 17:36,,,,,124078038035536c55107c5b95,employed_full_time,smc,Operator,Jim Croce,just happy,male,45_to_60,east_north_central,pc_windows,50000_to_74999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,bea8097e0e4c2c9afefd9e93f4,employed_full_time,smc,Simple Man ,Lynard Skynard ,How good the simple life is.,male,60_above,west_south_central,android_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,ddfb9182ae63471c0083f60432,employed_full_time,smc,California love ,Tupac ,Just a chill vibe ,male,45_to_60,middle_atlantic,android_mobile,25000_to_49999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,8e0d4d365ecc619da6e3b03d42,employed_full_time,smc,Jungleland,Bruce Springsteen,Overpowering,male,60_above,middle_atlantic,pc_mac,75000_to_99999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,e22486325531a084040e1a148a,employed_full_time,smc,Nothing else matters ,Mettalica,Happy ,male,45_to_60,east_south_central,ios_mobile,25000_to_49999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,814461ee63851048c4ba8e94bf,employed_full_time,smc,Naive melody ,Talking heads ,Comfy,male,45_to_60,south_atlantic,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:34,6/1/2026 17:36,,,,,cd330a09ca29532e1c88b5ce97,employed_full_time,smc,Aloha ke Akua,Nahko and Medicine for the People,Hopeful,male,60_above,west_north_central,android_mobile,25000_to_49999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,f79124dc5158e40fe5d6146d85,employed_full_time,smc,Here Comes the Sun,The Beatles,Optimism,male,60_above,west_south_central,pc_windows,125000_to_149999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:36,,,,,6f15b108558ecc054db35e9441,employed_full_time,smc,Lay it on the line,Triumph,Awesome,male,45_to_60,east_north_central,ios_mobile,100000_to_124999
1.15E+11,439912229,6/1/2026 17:35,6/1/2026 17:35,,,,,105aa955a9652eb6d08358f097,employed_full_time,smc,Aenema,Tool ,Shock and awe,male,45_to_60,middle_atlantic,android_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:34,6/1/2026 17:35,,,,,7383193c90cb272efd0a1a27c6,employed_full_time,smc,Royals,Lorde,Happy,male,45_to_60,mountain,ios_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:34,6/1/2026 17:35,,,,,c10af8336d1024e3bebc7839b8,employed_full_time,smc,Shallow,Lady Gaga,melancholy,male,45_to_60,east_north_central,pc_mac,175000_to_199999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,c96909e754d0bbc90002638ce5,employed_full_time,smc,Don’t You Give Up On Me,Lissie,This is a very good song with great musical tune supporting the lyrics.,male,60_above,south_atlantic,pc_mac,200000_and_up
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:34,,,,,dadccc3e5a1175c2e6e4ab7e3a,employed_full_time,smc,If your gone ,Matchbox Twenty,Happiest ,male,45_to_60,east_south_central,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,d77d236fa14916fb6a6c3df5d4,employed_full_time,smc,Subdivisions,RUSH,Memories of growing up in the suburbs,male,60_above,south_atlantic,pc_windows,25000_to_49999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,33a266cc369d9f121fa04e95fb,employed_full_time,smc,total eclipse of the heart,Bonnie Tyler,Nostalgia,male,45_to_60,west_south_central,pc_mac,50000_to_74999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,e47656ef680b6c64a321848800,employed_full_time,smc,We are the world ,Michael Jackson ,Tenderness,male,45_to_60,middle_atlantic,ios_mobile,0_to_9999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,c2479b5d88cdcc2d987213d3aa,employed_full_time,smc,I can only imagine ,Mercy me,Peace,male,45_to_60,east_north_central,ios_mobile,100000_to_124999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,01c8075163e19a9ea976ce59de,employed_full_time,smc,Just the way you are ,Billy Joel,Nostalgia,male,60_above,south_atlantic,android_mobile,150000_to_174999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:34,,,,,4adffcf06e5cbc37a7bb935e45,employed_full_time,smc,My Sacrifice,Creed,It gets me pumped up and want to make me rock out. ,male,45_to_60,middle_atlantic,pc_windows,100000_to_124999
1.15E+11,439912229,6/1/2026 17:33,6/1/2026 17:33,,,,,01b4830669323bb8c6489049c8,employed_full_time,smc,Peg,Steely Dan ,Nostalgic ,male,45_to_60,mountain,android_mobile,25000_to_49999
1.15E+11,439912229,6/1/2026 17:32,6/1/2026 17:33,,,,,d757ad0a8ce22924ef44e13784,employed_full_time,smc,Thunderstruck ,AC/DC,Upbeat ,male,45_to_60,west_north_central,ios_mobile,125000_to_149999
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:33,,,,,49555f5a7c317883def0fdc7dd,employed_full_time,smc,stairway to heaven,led zepplin,it is a masterpiece that will never be duplicated,male,45_to_60,east_north_central,pc_windows,50000_to_74999
1.15E+11,439912229,6/1/2026 17:32,6/1/2026 17:33,,,,,757ffb65fde260fec5055febf9,employed_full_time,smc,Master of Puppets ,Metallica ,Energized,male,45_to_60,east_north_central,android_mobile,175000_to_199999
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:33,,,,,26cce6e160bce57b09783211e5,employed_full_time,smc,Kryptonite ,Three Doors Down,Energized,male,45_to_60,pacific,android_mobile,200000_and_up
1.15E+11,439912229,6/1/2026 17:32,6/1/2026 17:33,,,,,3c3efa754f01589efc8b42c440,employed_full_time,smc,Thriller,Michael Jackson,Happy,male,45_to_60,mountain,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:32,6/1/2026 17:33,,,,,17436d049a7c31954b238a2569,employed_full_time,smc,Neon moon ,Brooks and dunn,Happy ,male,45_to_60,west_south_central,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:32,6/1/2026 17:33,,,,,dbc315085cfd7a018174d73da8,employed_full_time,smc,Stairway to heaven ,Led Zeppelin ,Makes me feel youo,male,60_above,south_atlantic,ios_mobile,200000_and_up
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:32,,,,,2c7847445c4a26b6916beb42b0,employed_full_time,smc,Follow,Imagine Dragons,Feel good and not alone,male,45_to_60,south_atlantic,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:32,6/1/2026 17:32,,,,,5e69e60a44fdaa8d1ea22971b8,employed_full_time,smc,Us and them,Pink floyd,Powerful,male,45_to_60,mountain,ios_mobile,100000_to_124999
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:32,,,,,99e1bb9799318b7bcfdf26ccb9,employed_full_time,smc,For the love of you ,Ronald Isley ,Love ,male,60_above,east_north_central,android_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:32,,,,,34313e2cc36557c9d75ed6ea62,employed_full_time,smc,Fake It,Seether ,Contented ,male,45_to_60,south_atlantic,android_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:29,6/1/2026 17:32,,,,,93255acb36eb3c7bcaa1cff443,employed_full_time,smc,Walk Like An Egyptian,The Bangles,Takes me back to high school years and the fun times I had!,female,60_above,pacific,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:32,,,,,0e4feceb88036f6ab5b516313d,employed_full_time,smc,The Voice ,Celtics Women ,Joy,male,45_to_60,pacific,android_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:32,,,,,4f1bfc3ddaaffc9f55ab4f1701,employed_full_time,smc,Breath,Everncesense ,Hope and sense of energy,male,45_to_60,mountain,android_mobile,100000_to_124999
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:32,,,,,8d5781a5f16cf039cbcd9c7903,employed_full_time,smc,Mannish Boy,Muddy Waters ,Blues,male,45_to_60,east_north_central,android_mobile,10000_to_24999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,b9a2fdd08034173383791174ed,employed_full_time,smc,yes,good,yes,female,30_to_44,east_north_central,android_mobile,175000_to_199999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,59fd979dacb0bda23963711b69,employed_full_time,smc,Every Chance I get,Dj khaled,It gives me joy ,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,983d854a85a1137aee78d5aed8,employed_full_time,smc,Fucking Determined ,Mudvayne,My mom told me that I couldn’t survive without her ,male,45_to_60,mountain,ios_mobile,175000_to_199999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,a6a6128c7088f7ebf2dbb98641,employed_full_time,smc,Enchanted,Taylor Swift,Comfort,female,30_to_44,east_north_central,android_mobile,150000_to_174999
1.15E+11,439912229,6/1/2026 17:31,6/1/2026 17:31,,,,,c0ac6dbdfebfa55d39574c07f8,employed_full_time,smc,NA,Na,NA,female,30_to_44,new_england,android_mobile,100000_to_124999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,7e9110faf6f0b9117e205a6289,employed_full_time,smc,Walk in My Shoes,Depeche Mode,Strength,male,45_to_60,mountain,ios_mobile,75000_to_99999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,5443dfc18cb52bd49e8f7638f2,employed_full_time,smc,Iron man,Black sabbath ,Joy,male,45_to_60,east_north_central,android_mobile,150000_to_174999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:31,,,,,87d505b8e2dd91b069091c17bd,employed_full_time,smc,Red Guitar,Kris Allen,Warmth,female,30_to_44,east_north_central,ios_mobile,50000_to_74999
1.15E+11,439912229,6/1/2026 17:30,6/1/2026 17:30,,,,,9c1c081d2d21d1297be563520a,,smc,Magic Power,Triumph,It takes me on a musical journey,,,,android_mobile,no_answer
1.15E+11,439881934,5/29/2026 1:27,5/29/2026 1:28,,,,,c122735b0a31b11fdfdde15ddd,employed_full_time,smc,Make itva better place,Michael jackson,peace,female,30_to_44,east_north_central,android_mobile,100000_to_124999
1.15E+11,439881934,5/29/2026 1:01,5/29/2026 1:04,,,,,0a435479c87dba224853882389,employed_full_time,smc,perfect,ed shareen,calm,female,30_to_44,pacific,android_mobile,125000_to_149999
1.15E+11,439881934,5/29/2026 0:35,5/29/2026 0:36,,,,,eae5211030586c47ed203db5e1,employed_full_time,smc,Pop,Laura pausini,Not sure,female,30_to_44,new_england,ios_mobile,0_to_9999
1.15E+11,439881934,5/29/2026 0:09,5/29/2026 0:10,,,,,313d937fc4952ed4412b708f0b,employed_full_time,smc,Celibate Now,Girl in a Coma,Euphoria,female,30_to_44,east_south_central,ios_mobile,25000_to_49999
1.15E+11,439881934,5/28/2026 23:09,5/28/2026 23:10,,,,,5f4657e9ea4d458824940f47e7,employed_full_time,smc,Man in the mirror,Michael Jackson,The song inspires me to be better and thankful for what I have.,female,45_to_60,mountain,ios_mobile,50000_to_74999
1.15E+11,439881934,5/28/2026 23:04,5/28/2026 23:05,,,,,817e1493bee44465f961451704,employed_full_time,smc,david,mike,very good,male,45_to_60,pacific,android_mobile,125000_to_149999
1.15E+11,439881934,5/28/2026 23:04,5/28/2026 23:04,,,,,00e35a314f139ec0085800e79b,employed_full_time,smc,good,good,g,male,45_to_60,pacific,android_mobile,175000_to_199999
1.15E+11,439881934,5/28/2026 23:02,5/28/2026 23:04,,,,,2d5851ea703e4828ddf5a80436,employed_full_time,smc,Blame it on Me,Morgan Wallen,Good vibes,female,45_to_60,pacific,ios_mobile,175000_to_199999
1.15E+11,439881934,5/28/2026 22:44,5/28/2026 22:45,,,,,421dff6c8b32ea5ceda3c7acb8,employed_full_time,smc,One Dance,Drake,amazing,female,45_to_60,pacific,android_mobile,150000_to_174999
1.15E+11,439881934,5/28/2026 22:44,5/28/2026 22:45,,,,,9fe17377372bcf1f113d142255,employed_full_time,smc,It's My Life,Bon Jovi,Strength,female,60_above,west_north_central,android_mobile,75000_to_99999
1.15E+11,439881934,5/28/2026 22:44,5/28/2026 22:45,,,,,220790a4a3c0feee10dc8e448b,employed_full_time,smc,Piece,drake,good,female,45_to_60,middle_atlantic,android_mobile,150000_to_174999
1.15E+11,439881934,5/28/2026 22:40,5/28/2026 22:42,,,,,21624e70857decf6a9896cc478,employed_full_time,smc,Cassidy,Grateful Dead,Peace and tranquility,male,60_above,south_atlantic,ios_mobile,25000_to_49999
1.15E+11,439881934,5/28/2026 22:40,5/28/2026 22:41,,,,,fa5ef420a43da1d155b7ea5c74,employed_full_time,smc,Shpe of you,Ed sheeran,Happy,male,45_to_60,south_atlantic,android_mobile,125000_to_149999
1.15E+11,439881934,5/28/2026 22:40,5/28/2026 22:40,,,,,63c9488023dd68d0adf1796d01,employed_full_time,smc,The end,The doors,Nostalgia,male,45_to_60,middle_atlantic,ios_mobile,175000_to_199999
1.15E+11,439881934,5/28/2026 22:32,5/28/2026 22:33,,,,,44f1c0a63364c4e2ef948ea459,employed_full_time,smc,Lengardry,Ed sheram,good,male,45_to_60,pacific,android_mobile,150000_to_174999
1.15E+11,439881934,5/28/2026 22:28,5/28/2026 22:29,,,,,8b1f58881bec2f0fefc9437883,employed_full_time,smc,thunder,imagine dragons,power,female,45_to_60,west_north_central,android_mobile,100000_to_124999
1.15E+11,439881934,5/28/2026 22:28,5/28/2026 22:29,,,,,ee89a69f457d333c7f70785cea,employed_full_time,smc,one love,bob marly,nice,female,45_to_60,middle_atlantic,android_mobile,75000_to_99999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:22,,,,,16c8c82312c8f3218ce0dd2fb3,employed_full_time,smc,Had enough,Breaking Benjamin,Reheat,male,18_to_29,west_north_central,android_mobile,25000_to_49999
1.15E+11,439881934,5/28/2026 22:14,5/28/2026 22:20,,,,,1da3113ea404459852e3dc9b9b,employed_full_time,smc,Dancing with the stars,Jeffie stave,Having the best time and having fun,female,45_to_60,pacific,ios_mobile,150000_to_174999
1.15E+11,439881934,5/28/2026 22:14,5/28/2026 22:15,,,,,ceaa37ff70d1565ff4049de5cc,employed_full_time,smc,What do I have to do,Stabbing westward,Understanding,female,45_to_60,west_north_central,ios_mobile,100000_to_124999
1.15E+11,439881934,5/28/2026 22:11,5/28/2026 22:12,,,,,bc457dc642465f792cd5e122de,employed_full_time,smc,me,you,yez,male,45_to_60,pacific,android_mobile,175000_to_199999
1.15E+11,439881934,5/28/2026 22:08,5/28/2026 22:10,,,,,dff80703016a2cb512a4cec139,employed_full_time,smc,Mountains,Prince,Serenity,male,45_to_60,south_atlantic,ios_mobile,100000_to_124999
1.15E+11,439881934,5/28/2026 22:08,5/28/2026 22:09,,,,,7330319a023958ecfcbce35fa0,employed_full_time,smc,Wind beneath my wings,Bette milder,It makes feel inspired and motivated to be my best,male,45_to_60,south_atlantic,ios_mobile,50000_to_74999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:08,,,,,66e5cd34b5b5ff7d57a72c61bd,employed_full_time,smc,Lonely Boy,The Black Keys,Upbeat,male,30_to_44,west_north_central,pc_windows,25000_to_49999
1.15E+11,439881934,5/28/2026 22:03,5/28/2026 22:07,,,,,5ac836026c31d1cc888daf3782,employed_full_time,smc,Move Bitch,Ludacris,Rage,male,30_to_44,west_south_central,android_mobile,10000_to_24999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:06,,,,,3a5a0aa7134b4c3b91602631ec,employed_full_time,smc,When I’m gone ,Three doors down ,It gives me mixed emotions it causes sadness and pleasure ,male,30_to_44,pacific,ios_mobile,25000_to_49999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:06,,,,,17638c7bea76e19f1366da8087,employed_full_time,smc,Ghetto cowboy ,Bone thugs n harmony ,It is how I live ,male,30_to_44,mountain,android_mobile,25000_to_49999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:05,,,,,fd9d93a2ea4dbf8a42226b9d8f,employed_full_time,smc,Juicy ,Doja cat,Sexy ,male,18_to_29,middle_atlantic,ios_mobile,75000_to_99999
1.15E+11,439881934,5/28/2026 22:02,5/28/2026 22:05,,,,,df6df783a13791bdc8ae69d10d,employed_full_time,smc,I will always love you ,Whitney Houston ,"The primary feeling of the song I Will Always Love You by Whitney Houston is deep love mixed with sadness and letting go. It expresses emotional farewell, gratitude, and enduring affection.",male,30_to_44,south_atlantic,ios_mobile,25000_to_49999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:05,,,,,84e9623ad54fe967284bcd3cc4,employed_full_time,smc,Opus,Eric Prydz,Joy,male,18_to_29,middle_atlantic,android_mobile,175000_to_199999
1.15E+11,439881934,5/28/2026 22:04,5/28/2026 22:05,,,,,a1a1335b7a5e7a0b79aa438f23,employed_full_time,smc,Dream chasers ,Meek mill,I love how it makes me feel happy ,male,18_to_29,east_north_central,ios_mobile,75000_to_99999
1.15E+11,439881934,5/28/2026 22:03,5/28/2026 22:05,,,,,de80aa103bae5a9a2b610393a5,employed_full_time,smc,Wear my thug at,Bone thugs ,Good ,male,30_to_44,south_atlantic,android_mobile,50000_to_74999
